,title,link
403,Business mathematics,https://en.wikipedia.org/wiki/Business_mathematics#University_level
404,Professional certification in financial services,https://en.wikipedia.org/wiki/Professional_certification_in_financial_services
405,Chartered Financial Analyst,https://en.wikipedia.org/wiki/Chartered_Financial_Analyst
406,Wikipedia:Citation needed,https://en.wikipedia.org/wiki/Wikipedia:Citation_needed
407,Wikipedia:Manual of Style/Words to watch,https://en.wikipedia.org/wiki/Wikipedia:Manual_of_Style/Words_to_watch#Unsupported_attributions
408,Number theory,https://en.wikipedia.org/wiki/Number_theory
409,Scatter plot,https://en.wikipedia.org/wiki/Scatter_plot
410,Forecasting,https://en.wikipedia.org/wiki/Forecasting
411,Chaos theory,https://en.wikipedia.org/wiki/Chaos_theory
412,Fractal geometry,https://en.wikipedia.org/wiki/Fractal_geometry
413,Process art,https://en.wikipedia.org/wiki/Process_art
414,Jackson Pollock,https://en.wikipedia.org/wiki/Jackson_Pollock
415,Wikipedia:Citation needed,https://en.wikipedia.org/wiki/Wikipedia:Citation_needed
416,Performance art,https://en.wikipedia.org/wiki/Performance_art
417,Markov process,https://en.wikipedia.org/wiki/Markov_process
418,Stochastic music,https://en.wikipedia.org/wiki/Stochastic_music
419,Iannis Xenakis,https://en.wikipedia.org/wiki/Iannis_Xenakis
420,List of fields of application of statistics,https://en.wikipedia.org/wiki/List_of_fields_of_application_of_statistics
421,Biostatistics,https://en.wikipedia.org/wiki/Biostatistics
422,Computational biology,https://en.wikipedia.org/wiki/Computational_biology
423,Computational sociology,https://en.wikipedia.org/wiki/Computational_sociology
424,Network biology,https://en.wikipedia.org/wiki/Network_biology
425,Social science,https://en.wikipedia.org/wiki/Social_science
426,Sociology,https://en.wikipedia.org/wiki/Sociology
427,Social research,https://en.wikipedia.org/wiki/Social_research
428,Actuarial science,https://en.wikipedia.org/wiki/Actuarial_science
429,Applied information economics,https://en.wikipedia.org/wiki/Applied_information_economics
430,Astrostatistics,https://en.wikipedia.org/wiki/Astrostatistics
431,Biostatistics,https://en.wikipedia.org/wiki/Biostatistics
432,Chemometrics,https://en.wikipedia.org/wiki/Chemometrics
433,Chemistry,https://en.wikipedia.org/wiki/Chemistry
434,Data mining,https://en.wikipedia.org/wiki/Data_mining
435,Pattern recognition,https://en.wikipedia.org/wiki/Pattern_recognition
436,Data science,https://en.wikipedia.org/wiki/Data_science
437,Demography,https://en.wikipedia.org/wiki/Demography
438,Econometrics,https://en.wikipedia.org/wiki/Econometrics
439,Statistical study of energy data,https://en.wikipedia.org/wiki/Statistical_study_of_energy_data
440,Engineering statistics,https://en.wikipedia.org/wiki/Engineering_statistics
441,Epidemiology,https://en.wikipedia.org/wiki/Epidemiology
442,Geography,https://en.wikipedia.org/wiki/Geography
443,Geographic information system,https://en.wikipedia.org/wiki/Geographic_information_system
444,Spatial analysis,https://en.wikipedia.org/wiki/Spatial_analysis
445,Image processing,https://en.wikipedia.org/wiki/Image_processing
446,Jurimetrics,https://en.wikipedia.org/wiki/Jurimetrics
447,Law,https://en.wikipedia.org/wiki/Law
448,Medical statistics,https://en.wikipedia.org/wiki/Medical_statistics
449,Political science,https://en.wikipedia.org/wiki/Political_science
450,Psychological statistics,https://en.wikipedia.org/wiki/Psychological_statistics
451,Reliability engineering,https://en.wikipedia.org/wiki/Reliability_engineering
452,Social statistics,https://en.wikipedia.org/wiki/Social_statistics
453,Statistical mechanics,https://en.wikipedia.org/wiki/Statistical_mechanics
454,Bootstrapping (statistics),https://en.wikipedia.org/wiki/Bootstrapping_(statistics)
455,Jackknife resampling,https://en.wikipedia.org/wiki/Jackknife_resampling
456,Resampling (statistics),https://en.wikipedia.org/wiki/Resampling_(statistics)
457,Multivariate statistics,https://en.wikipedia.org/wiki/Multivariate_statistics
458,Statistical classification,https://en.wikipedia.org/wiki/Statistical_classification
459,Structured data analysis (statistics),https://en.wikipedia.org/wiki/Structured_data_analysis_(statistics)
460,Structural equation modelling,https://en.wikipedia.org/wiki/Structural_equation_modelling
461,Survey methodology,https://en.wikipedia.org/wiki/Survey_methodology
462,Survival analysis,https://en.wikipedia.org/wiki/Survival_analysis
463,Baseball statistics,https://en.wikipedia.org/wiki/Baseball_statistics
464,Sabermetrics,https://en.wikipedia.org/wiki/Sabermetrics
465,Cricket statistics,https://en.wikipedia.org/wiki/Cricket_statistics
466,Statistical process control,https://en.wikipedia.org/wiki/Statistical_process_control
467,Wikipedia:Citation needed,https://en.wikipedia.org/wiki/Wikipedia:Citation_needed
468,Wikipedia:The Wikipedia Library,https://en.wikipedia.org/wiki/Wikipedia:The_Wikipedia_Library
469,Outline of statistics,https://en.wikipedia.org/wiki/Outline_of_statistics
470,Abundance estimation,https://en.wikipedia.org/wiki/Abundance_estimation
471,Glossary of probability and statistics,https://en.wikipedia.org/wiki/Glossary_of_probability_and_statistics
472,List of academic statistical associations,https://en.wikipedia.org/wiki/List_of_academic_statistical_associations
473,List of important publications in statistics,https://en.wikipedia.org/wiki/List_of_important_publications_in_statistics
474,List of national and international statistical services,https://en.wikipedia.org/wiki/List_of_national_and_international_statistical_services
475,List of statistical packages,https://en.wikipedia.org/wiki/List_of_statistical_packages
476,List of statistics articles,https://en.wikipedia.org/wiki/List_of_statistics_articles
477,List of university statistical consulting centers,https://en.wikipedia.org/wiki/List_of_university_statistical_consulting_centers
478,Notation in probability and statistics,https://en.wikipedia.org/wiki/Notation_in_probability_and_statistics
479,Statistics education,https://en.wikipedia.org/wiki/Statistics_education
480,World Statistics Day,https://en.wikipedia.org/wiki/World_Statistics_Day
481,Foundations of statistics,https://en.wikipedia.org/wiki/Foundations_of_statistics
482,List of statisticians,https://en.wikipedia.org/wiki/List_of_statisticians
483,Official statistics,https://en.wikipedia.org/wiki/Official_statistics
484,Multivariate analysis of variance,https://en.wikipedia.org/wiki/Multivariate_analysis_of_variance
485,Beth Chance,https://en.wikipedia.org/wiki/Beth_Chance
486,International Statistical Institute,https://en.wikipedia.org/wiki/International_Statistical_Institute
487,University College London,https://en.wikipedia.org/wiki/University_College_London
488,The Design of Experiments,https://en.wikipedia.org/wiki/The_Design_of_Experiments
489,The American Statistician,https://en.wikipedia.org/wiki/The_American_Statistician
490,Biometrics (journal),https://en.wikipedia.org/wiki/Biometrics_(journal)
491,The Genetical Theory of Natural Selection,https://en.wikipedia.org/wiki/The_Genetical_Theory_of_Natural_Selection
492,Journal of the Royal Statistical Society,https://en.wikipedia.org/wiki/Journal_of_the_Royal_Statistical_Society
493,David A. Freedman (statistician),https://en.wikipedia.org/wiki/David_A._Freedman_(statistician)
494,Frederick Mosteller,https://en.wikipedia.org/wiki/Frederick_Mosteller
495,John Tukey,https://en.wikipedia.org/wiki/John_Tukey
496,John Nelder,https://en.wikipedia.org/wiki/John_Nelder
497,John P.A. Ioannidis,https://en.wikipedia.org/wiki/John_P.A._Ioannidis
498,How to Lie with Statistics,https://en.wikipedia.org/wiki/How_to_Lie_with_Statistics
499,John E. Freund,https://en.wikipedia.org/wiki/John_E._Freund
500,Open textbook,https://en.wikipedia.org/wiki/Open_textbook
501,Scientific American,https://en.wikipedia.org/wiki/Scientific_American
502,P value,https://en.wikipedia.org/wiki/P_value
503,Statistical significance,https://en.wikipedia.org/wiki/Statistical_significance
504,Experiment,https://en.wikipedia.org/wiki/Experiment
505,Certainty,https://en.wikipedia.org/wiki/Certainty
506,Replication crisis,https://en.wikipedia.org/wiki/Replication_crisis
507,Science,https://en.wikipedia.org/wiki/Science
508,Missouri State University,https://en.wikipedia.org/wiki/Missouri_State_University
509,Wayback Machine,https://en.wikipedia.org/wiki/Wayback_Machine
510,Wikipedia:Wikimedia sister projects,https://en.wikipedia.org/wiki/Wikipedia:Wikimedia_sister_projects
511,Stanford Encyclopedia of Philosophy,https://en.wikipedia.org/wiki/Stanford_Encyclopedia_of_Philosophy
512,Outline of statistics,https://en.wikipedia.org/wiki/Outline_of_statistics
513,List of statistics articles,https://en.wikipedia.org/wiki/List_of_statistics_articles
514,Descriptive statistics,https://en.wikipedia.org/wiki/Descriptive_statistics
515,Continuous probability distribution,https://en.wikipedia.org/wiki/Continuous_probability_distribution
516,Central tendency,https://en.wikipedia.org/wiki/Central_tendency
517,Mean,https://en.wikipedia.org/wiki/Mean
518,Arithmetic mean,https://en.wikipedia.org/wiki/Arithmetic_mean
519,Geometric mean,https://en.wikipedia.org/wiki/Geometric_mean
520,Harmonic mean,https://en.wikipedia.org/wiki/Harmonic_mean
521,Cubic mean,https://en.wikipedia.org/wiki/Cubic_mean
522,Generalized mean,https://en.wikipedia.org/wiki/Generalized_mean
523,Median,https://en.wikipedia.org/wiki/Median
524,Mode (statistics),https://en.wikipedia.org/wiki/Mode_(statistics)
525,Statistical dispersion,https://en.wikipedia.org/wiki/Statistical_dispersion
526,Variance,https://en.wikipedia.org/wiki/Variance#Sample_variance
527,Standard deviation,https://en.wikipedia.org/wiki/Standard_deviation
528,Average absolute deviation,https://en.wikipedia.org/wiki/Average_absolute_deviation
529,Coefficient of variation,https://en.wikipedia.org/wiki/Coefficient_of_variation
530,Percentile,https://en.wikipedia.org/wiki/Percentile
531,Range (statistics),https://en.wikipedia.org/wiki/Range_(statistics)
532,Interquartile range,https://en.wikipedia.org/wiki/Interquartile_range
533,Shape of the distribution,https://en.wikipedia.org/wiki/Shape_of_the_distribution
534,Central limit theorem,https://en.wikipedia.org/wiki/Central_limit_theorem
535,Moment (mathematics),https://en.wikipedia.org/wiki/Moment_(mathematics)
536,Skewness,https://en.wikipedia.org/wiki/Skewness
537,Kurtosis,https://en.wikipedia.org/wiki/Kurtosis
538,L-moment,https://en.wikipedia.org/wiki/L-moment
539,Count data,https://en.wikipedia.org/wiki/Count_data
540,Index of dispersion,https://en.wikipedia.org/wiki/Index_of_dispersion
541,Grouped data,https://en.wikipedia.org/wiki/Grouped_data
542,Frequency distribution,https://en.wikipedia.org/wiki/Frequency_distribution
543,Contingency table,https://en.wikipedia.org/wiki/Contingency_table
544,Correlation and dependence,https://en.wikipedia.org/wiki/Correlation_and_dependence
545,Pearson correlation coefficient,https://en.wikipedia.org/wiki/Pearson_correlation_coefficient
546,Rank correlation,https://en.wikipedia.org/wiki/Rank_correlation
547,Kendall rank correlation coefficient,https://en.wikipedia.org/wiki/Kendall_rank_correlation_coefficient
548,Partial correlation,https://en.wikipedia.org/wiki/Partial_correlation
549,Scatter plot,https://en.wikipedia.org/wiki/Scatter_plot
550,Statistical graphics,https://en.wikipedia.org/wiki/Statistical_graphics
551,Bar chart,https://en.wikipedia.org/wiki/Bar_chart
552,Biplot,https://en.wikipedia.org/wiki/Biplot
553,Box plot,https://en.wikipedia.org/wiki/Box_plot
554,Control chart,https://en.wikipedia.org/wiki/Control_chart
555,Correlogram,https://en.wikipedia.org/wiki/Correlogram
556,Fan chart (statistics),https://en.wikipedia.org/wiki/Fan_chart_(statistics)
557,Forest plot,https://en.wikipedia.org/wiki/Forest_plot
558,Histogram,https://en.wikipedia.org/wiki/Histogram
559,Pie chart,https://en.wikipedia.org/wiki/Pie_chart
560,Run chart,https://en.wikipedia.org/wiki/Run_chart
561,Scatter plot,https://en.wikipedia.org/wiki/Scatter_plot
562,Stem-and-leaf display,https://en.wikipedia.org/wiki/Stem-and-leaf_display
563,Radar chart,https://en.wikipedia.org/wiki/Radar_chart
564,Violin plot,https://en.wikipedia.org/wiki/Violin_plot
565,Data collection,https://en.wikipedia.org/wiki/Data_collection
566,Design of experiments,https://en.wikipedia.org/wiki/Design_of_experiments
567,Statistical population,https://en.wikipedia.org/wiki/Statistical_population
568,Statistic,https://en.wikipedia.org/wiki/Statistic
569,Effect size,https://en.wikipedia.org/wiki/Effect_size
570,Statistical power,https://en.wikipedia.org/wiki/Statistical_power
571,Optimal design,https://en.wikipedia.org/wiki/Optimal_design
572,Sample size determination,https://en.wikipedia.org/wiki/Sample_size_determination
573,Replication (statistics),https://en.wikipedia.org/wiki/Replication_(statistics)
574,Missing data,https://en.wikipedia.org/wiki/Missing_data
575,Survey methodology,https://en.wikipedia.org/wiki/Survey_methodology
576,Sampling (statistics),https://en.wikipedia.org/wiki/Sampling_(statistics)
577,Stratified sampling,https://en.wikipedia.org/wiki/Stratified_sampling
578,Cluster sampling,https://en.wikipedia.org/wiki/Cluster_sampling
579,Standard error,https://en.wikipedia.org/wiki/Standard_error
580,Opinion poll,https://en.wikipedia.org/wiki/Opinion_poll
581,Questionnaire,https://en.wikipedia.org/wiki/Questionnaire
582,Experiment,https://en.wikipedia.org/wiki/Experiment
583,Scientific control,https://en.wikipedia.org/wiki/Scientific_control
584,Randomized experiment,https://en.wikipedia.org/wiki/Randomized_experiment
585,Randomized controlled trial,https://en.wikipedia.org/wiki/Randomized_controlled_trial
586,Random assignment,https://en.wikipedia.org/wiki/Random_assignment
587,Blocking (statistics),https://en.wikipedia.org/wiki/Blocking_(statistics)
588,Interaction (statistics),https://en.wikipedia.org/wiki/Interaction_(statistics)
589,Factorial experiment,https://en.wikipedia.org/wiki/Factorial_experiment
590,Adaptive clinical trial,https://en.wikipedia.org/wiki/Adaptive_clinical_trial
591,Up-and-Down Designs,https://en.wikipedia.org/wiki/Up-and-Down_Designs
592,Stochastic approximation,https://en.wikipedia.org/wiki/Stochastic_approximation
593,Observational study,https://en.wikipedia.org/wiki/Observational_study
594,Cross-sectional study,https://en.wikipedia.org/wiki/Cross-sectional_study
595,Cohort study,https://en.wikipedia.org/wiki/Cohort_study
596,Natural experiment,https://en.wikipedia.org/wiki/Natural_experiment
597,Quasi-experiment,https://en.wikipedia.org/wiki/Quasi-experiment
598,Statistical inference,https://en.wikipedia.org/wiki/Statistical_inference
